,AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
8735,0.7523403027343778,4.060325442103906,0.7367491372252286,0.6761661843052202,0.902200488997555,0.6507936507936508,0.0
8736,0.7289689203341989,4.315541098752526,0.7290714184361823,0.6844376281440502,0.8766404199475065,0.6361904761904762,0.0
8737,0.7100877908552912,4.080855438938815,0.4928202954347417,0.870131114492301,0.8596491228070176,0.6282051282051282,1.0
8738,0.6629590448663094,4.15606681260339,0.44064291261666716,0.8976824736847101,0.7991718426501035,0.5361111111111111,1.0
8739,0.6301519171922891,4.943501481305685,0.4337614642588731,0.9010277421500397,0.7160839160839161,0.5541125541125541,2.0
8740,0.5567058697645066,5.919926648037561,0.7010968302912609,0.7130660800764169,0.576007326007326,0.36527293844367015,5.0
8741,0.6510072843287865,3.9833296471121664,0.45802063782458274,0.8889415590052939,0.8091451292246521,0.5355263157894737,1.0
8742,0.7401541161644069,4.114542807629659,0.7812023549990981,0.6242778872776634,0.891566265060241,0.6468531468531469,0.0
8743,0.6846634633014073,3.965605691612777,0.47320395366231516,0.880952903530236,0.8147321428571429,0.533625730994152,1.0
8744,0.738537419251281,4.008402150572898,0.6889489264504681,0.7248098900696289,0.906801007556675,0.6666666666666666,0.0
8745,0.6238074919481975,5.265545952560739,0.6175428959858376,0.78653720294556,0.6772334293948127,0.4662698412698413,4.0
8746,0.6628128663987323,4.98956106290732,0.49079945667342545,0.8712725712020725,0.7287822878228782,0.626984126984127,3.0
8747,0.6824029612121592,4.1681911720634375,0.45090211635400823,0.8925734039660135,0.8330019880715706,0.6011477761836442,1.0
8748,0.5935010969090097,4.8376369718782115,0.46801634936242165,0.883719806686187,0.68,0.6039473684210527,2.0
8749,0.5590331924067005,4.908589811149112,0.47918723099321847,0.8777127079250089,0.6354029062087186,0.5205627705627706,2.0
8750,0.7626658660628783,3.4205611992993736,0.6572801671016448,0.7536463241699212,0.936046511627907,0.7155555555555555,0.0
8751,0.5608462236690384,5.847754971247179,0.7196459588833111,0.6943411941278722,0.5838264299802761,0.38095238095238093,5.0
8752,0.6188968922036641,4.787547940853372,0.48994284842288705,0.8717545556400998,0.6943231441048034,0.59625,2.0
8753,0.7690109648744313,3.447729603214,0.7125857821632813,0.7015849934674662,0.9263959390862944,0.7019230769230769,0.0
8754,0.5853805237244347,5.289935597835153,0.5740605202970206,0.8188128718066869,0.6433203631647212,0.45925925925925926,3.0
8755,0.6678645082990343,4.158330870987927,0.4828562762744148,0.8756996154289473,0.8136272545090181,0.5479082321187584,1.0
8756,0.5408905005670716,5.977186246056392,0.6718093882452711,0.7407240686419705,0.5731292517006803,0.36004273504273504,5.0
8757,0.5685191849115253,5.511992668902629,0.5645913411200709,0.8253705940559306,0.6507772020725389,0.4707646176911544,3.0
8758,0.677160121074731,4.18021740956787,0.4556010767300686,0.8901840589913989,0.7973856209150327,0.5350877192982456,1.0
8759,0.5756982290654803,5.5019048228904746,0.7447432256474017,0.6673511278572198,0.5806818181818182,0.38421052631578945,5.0
8760,0.5452267991240888,5.7555923511331155,0.6860700673305682,0.727535471790228,0.5696864111498258,0.35543478260869565,5.0
8761,0.6883113084165247,4.1080022538468155,0.45352999409905376,0.8912410136727956,0.8504098360655737,0.5911680911680912,1.0
8762,0.6692127297212355,4.204930487004659,0.49936702205843797,0.8663905454703944,0.8081936685288641,0.45925925925925926,1.0
8763,0.6100141177262677,4.612820885420619,0.49332926434400715,0.8698426506798805,0.7586206896551724,0.5083440308087291,1.0
8764,0.544727663126847,4.782996185331957,0.5076800939786379,0.8615456587888082,0.6349809885931559,0.5186335403726708,2.0
8765,0.7542631340213626,4.031674825584595,0.8496214287663275,0.5273930486658545,0.8970189701897019,0.6853002070393375,0.0
8766,0.5988564714523366,5.395473093971016,0.7455308120686291,0.6664711608586603,0.6167608286252354,0.3905784138342278,5.0
8767,0.6206678942736724,4.94810204158037,0.41764645250503807,0.9086096195341303,0.7180192572214581,0.6244019138755981,2.0
8768,0.5211861865903147,4.742337040374204,0.5393080578861231,0.8421085551751022,0.621903520208605,0.4622093023255814,2.0
8769,0.5563508195578123,5.9187323885745915,0.7177186345384324,0.6963332260033899,0.5748917748917749,0.36807095343680707,5.0
8770,0.6319919299057308,5.11099381508315,0.6170420089700045,0.7869302123862452,0.6805157593123209,0.4549808429118774,4.0
